Step 0 | loss:2.238386869430542 lr:0.0 gpu_resources:16631460352
Step 55 | loss:0.4950261414051056 lr:0.000165 gpu_resources:16838855680
Step 55 | loss:0.5879212021827698 lr:0.000165 gpu_resources:16723027968
Step 55 | loss:0.6775928735733032 lr:0.000165 gpu_resources:16831634432
Step 55 | loss:0.8792468309402466 lr:0.000165 gpu_resources:16838855680
Step 55 | loss:0.5836379528045654 lr:0.000165 gpu_resources:16807869440
Step 55 | loss:0.6575116515159607 lr:0.000165 gpu_resources:16838855680
Step 55 | loss:0.6719149351119995 lr:0.000165 gpu_resources:16838855680
Step 55 | loss:0.5374619960784912 lr:0.000165 gpu_resources:16718432256
Step 55 | loss:0.616988480091095 lr:0.000165 gpu_resources:16559525376
Step 55 | loss:0.47694694995880127 lr:0.000165 gpu_resources:16781130752
Step 55 | loss:0.6319494843482971 lr:0.000165 gpu_resources:16835662848
Step 55 | loss:0.6008862853050232 lr:0.000165 gpu_resources:16725325824
Step 55 | loss:0.6247432231903076 lr:0.000165 gpu_resources:16805571584
Step 55 | loss:0.6831327676773071 lr:0.000165 gpu_resources:16838855680
Step 55 | loss:0.5476167798042297 lr:0.000165 gpu_resources:16727623680
Step 55 | loss:1.002078652381897 lr:0.000165 gpu_resources:16690857472
Step 55 | loss:0.5235450267791748 lr:0.000165 gpu_resources:16838855680
Step 55 | loss:0.5255078077316284 lr:0.000165 gpu_resources:16527359488
Step 55 | loss:0.5759901404380798 lr:0.000165 gpu_resources:16700049408
Step 55 | loss:0.4358953535556793 lr:0.000165 gpu_resources:16688558592
Step 55 | loss:0.41516101360321045 lr:0.000165 gpu_resources:16807869440
Step 55 | loss:0.5860099196434021 lr:0.000165 gpu_resources:16693155840
Step 55 | loss:0.6376178860664368 lr:0.000165 gpu_resources:16690857472
Step 55 | loss:0.5192438960075378 lr:0.000165 gpu_resources:16838855680
Step 55 | loss:0.5243844389915466 lr:0.000165 gpu_resources:16720730112
Step 55 | loss:0.7883673310279846 lr:0.000165 gpu_resources:16838855680
Step 55 | loss:0.7357413172721863 lr:0.000165 gpu_resources:16791456768
Step 55 | loss:0.6351398229598999 lr:0.000165 gpu_resources:16801813504
Step 55 | loss:0.8235339522361755 lr:0.000165 gpu_resources:16655524352
Step 55 | loss:0.4427834153175354 lr:0.000165 gpu_resources:16609135104
Step 55 | loss:0.5276067852973938 lr:0.000165 gpu_resources:16585508352
Step 55 | loss:0.7855647802352905 lr:0.000165 gpu_resources:16838855680
Step 55 | loss:0.512073278427124 lr:0.000165 gpu_resources:16623899136
Step 55 | loss:0.6948987245559692 lr:0.000165 gpu_resources:16838855680
Step 55 | loss:0.6031062006950378 lr:0.000165 gpu_resources:16838855680
Step 55 | loss:0.6976354718208313 lr:0.000165 gpu_resources:16807869440
Step 55 | loss:0.7132130861282349 lr:0.000165 gpu_resources:16765848064
Step 55 | loss:0.7670317888259888 lr:0.000165 gpu_resources:16799104000
Step 55 | loss:0.41999420523643494 lr:0.000165 gpu_resources:16693176320
Step 55 | loss:0.8706283569335938 lr:0.000165 gpu_resources:16794082304
Step 55 | loss:0.6517364382743835 lr:0.000165 gpu_resources:16838855680
Step 55 | loss:0.6143929362297058 lr:0.000165 gpu_resources:16600416768
Step 55 | loss:0.5071995258331299 lr:0.000165 gpu_resources:16838855680
Step 55 | loss:0.39900439977645874 lr:0.000165 gpu_resources:16718432256
Step 55 | loss:0.7113571763038635 lr:0.000165 gpu_resources:16481892352
Step 55 | loss:0.6175491213798523 lr:0.000165 gpu_resources:16838855680
Step 56 | loss:0.6419839859008789 lr:0.000168 gpu_resources:16686340096
Step 56 | loss:0.7755401134490967 lr:0.000168 gpu_resources:16669221376
Step 56 | loss:0.5123175978660583 lr:0.000168 gpu_resources:16632599040
Step 56 | loss:0.8670781254768372 lr:0.000168 gpu_resources:16769952768
Step 56 | loss:0.601357102394104 lr:0.000168 gpu_resources:16760399872
Step 56 | loss:0.5722417831420898 lr:0.000168 gpu_resources:16702367744
Step 56 | loss:0.6014681458473206 lr:0.000168 gpu_resources:16761743360
Step 56 | loss:0.5254796147346497 lr:0.000168 gpu_resources:16739276800
Step 56 | loss:0.6460540890693665 lr:0.000168 gpu_resources:16810167296
Step 56 | loss:0.4611184298992157 lr:0.000168 gpu_resources:16544525824
Step 56 | loss:0.6812155246734619 lr:0.000168 gpu_resources:16572730880
Step 56 | loss:0.4597338140010834 lr:0.000168 gpu_resources:16632599040
Step 56 | loss:0.7281008958816528 lr:0.000168 gpu_resources:16838855680
Step 56 | loss:0.5247373580932617 lr:0.000168 gpu_resources:16763795456
Step 56 | loss:0.5554996728897095 lr:0.000168 gpu_resources:16829248512
Step 56 | loss:0.8163059949874878 lr:0.000168 gpu_resources:16839267328
Step 56 | loss:0.8350491523742676 lr:0.000168 gpu_resources:16666681856
Step 56 | loss:0.3998006284236908 lr:0.000168 gpu_resources:16493811712
Step 56 | loss:0.5993115901947021 lr:0.000168 gpu_resources:16660578816
Step 56 | loss:0.9216262698173523 lr:0.000168 gpu_resources:16632599040
Step 56 | loss:0.5442087054252625 lr:0.000168 gpu_resources:16831634432
Step 56 | loss:0.417423814535141 lr:0.000168 gpu_resources:16776403968
Step 56 | loss:0.4871639311313629 lr:0.000168 gpu_resources:16716265472
Step 56 | loss:0.5507739186286926 lr:0.000168 gpu_resources:16761743360
Step 56 | loss:0.5241870880126953 lr:0.000168 gpu_resources:16720730112
Step 56 | loss:0.6149015426635742 lr:0.000168 gpu_resources:16716396544
Step 56 | loss:0.5712863802909851 lr:0.000168 gpu_resources:16838855680
Step 56 | loss:0.5041089057922363 lr:0.000168 gpu_resources:16710486016
Step 56 | loss:0.5198478698730469 lr:0.000168 gpu_resources:16807869440
Step 56 | loss:0.6551950573921204 lr:0.000168 gpu_resources:16786828288
Step 56 | loss:0.5788540244102478 lr:0.000168 gpu_resources:16838855680
Step 56 | loss:0.41610056161880493 lr:0.000168 gpu_resources:16584760832
Step 56 | loss:0.8126929998397827 lr:0.000168 gpu_resources:16763271168
Step 56 | loss:0.6563507318496704 lr:0.000168 gpu_resources:16779176960
Step 56 | loss:0.5739479660987854 lr:0.000168 gpu_resources:16833682432
Step 56 | loss:0.7253347039222717 lr:0.000168 gpu_resources:16741623808
Step 56 | loss:0.5531308054924011 lr:0.000168 gpu_resources:16784514048
Step 56 | loss:0.4424840807914734 lr:0.000168 gpu_resources:16831634432
Step 56 | loss:0.6970701813697815 lr:0.000168 gpu_resources:16838855680
Step 56 | loss:0.727870762348175 lr:0.000168 gpu_resources:16838855680
Step 56 | loss:0.561643123626709 lr:0.000168 gpu_resources:16838855680
Step 56 | loss:0.7160892486572266 lr:0.000168 gpu_resources:16734582784
Step 56 | loss:0.6732587218284607 lr:0.000168 gpu_resources:16637686272
Step 56 | loss:0.6313408613204956 lr:0.000168 gpu_resources:16778767360
Step 56 | loss:0.7080078721046448 lr:0.000168 gpu_resources:16557854208
Step 56 | loss:0.7545840740203857 lr:0.000168 gpu_resources:16823491584
Step 56 | loss:0.5137107372283936 lr:0.000168 gpu_resources:16789142528
Step 56 | loss:0.5088229179382324 lr:0.000168 gpu_resources:16787188736
Step 56 | loss:0.5585997700691223 lr:0.000168 gpu_resources:16781523968
Step 56 | loss:0.6668875813484192 lr:0.000168 gpu_resources:16829297664
Step 56 | loss:0.5277910828590393 lr:0.000168 gpu_resources:16772547584
Step 56 | loss:0.756403386592865 lr:0.000168 gpu_resources:16756672512
Step 56 | loss:0.48411181569099426 lr:0.000168 gpu_resources:16787188736
Step 56 | loss:0.628864586353302 lr:0.000168 gpu_resources:16771677184
Step 56 | loss:0.7003397345542908 lr:0.000168 gpu_resources:16736929792
Step 56 | loss:0.4554835259914398 lr:0.000168 gpu_resources:16746317824
Step 56 | loss:0.6019808650016785 lr:0.000168 gpu_resources:16784890880
Step 56 | loss:0.7881836295127869 lr:0.000168 gpu_resources:16723027968
Step 56 | loss:0.5126542448997498 lr:0.000168 gpu_resources:16838855680
Step 56 | loss:0.5500410795211792 lr:0.000168 gpu_resources:16814763008
Step 56 | loss:0.6095643043518066 lr:0.000168 gpu_resources:16732235776
Step 56 | loss:0.7455388307571411 lr:0.000168 gpu_resources:16807869440
Step 56 | loss:0.7371270656585693 lr:0.000168 gpu_resources:16592732672
Step 56 | loss:0.5855071544647217 lr:0.000168 gpu_resources:16779176960
Step 57 | loss:0.8252443075180054 lr:0.00017099999999999998 gpu_resources:16693233664
Step 57 | loss:0.659033477306366 lr:0.00017099999999999998 gpu_resources:16739276800
Step 57 | loss:0.6990041136741638 lr:0.00017099999999999998 gpu_resources:16716396544
Step 57 | loss:0.8517583012580872 lr:0.00017099999999999998 gpu_resources:16781130752
Step 57 | loss:0.5986542105674744 lr:0.00017099999999999998 gpu_resources:16838855680
Step 57 | loss:0.3869403898715973 lr:0.00017099999999999998 gpu_resources:16767900672
Step 57 | loss:0.7237828969955444 lr:0.00017099999999999998 gpu_resources:16838855680
Step 57 | loss:0.5376256704330444 lr:0.00017099999999999998 gpu_resources:16551419392
Step 57 | loss:0.4306570589542389 lr:0.00017099999999999998 gpu_resources:16718432256
Step 57 | loss:0.4844335913658142 lr:0.00017099999999999998 gpu_resources:16655491584
Step 57 | loss:0.5948511362075806 lr:0.00017099999999999998 gpu_resources:16712456192
Step 57 | loss:0.5803524851799011 lr:0.00017099999999999998 gpu_resources:16838855680
Step 57 | loss:0.6400881409645081 lr:0.00017099999999999998 gpu_resources:16693155840
Step 57 | loss:0.5671520829200745 lr:0.00017099999999999998 gpu_resources:16658035200
Step 57 | loss:0.5187002420425415 lr:0.00017099999999999998 gpu_resources:16796380160
Step 57 | loss:0.6760566234588623 lr:0.00017099999999999998 gpu_resources:16669221376
Step 57 | loss:0.5990930795669556 lr:0.00017099999999999998 gpu_resources:16716396544
Step 57 | loss:0.7049066424369812 lr:0.00017099999999999998 gpu_resources:16751011840
Step 57 | loss:0.5878538489341736 lr:0.00017099999999999998 gpu_resources:16533048832
Step 57 | loss:0.42851635813713074 lr:0.00017099999999999998 gpu_resources:16655491584
Step 57 | loss:0.6102039217948914 lr:0.00017099999999999998 gpu_resources:16810167296
Step 57 | loss:0.6042996048927307 lr:0.00017099999999999998 gpu_resources:16839087104
Step 57 | loss:0.6255237460136414 lr:0.00017099999999999998 gpu_resources:16470779904
Step 57 | loss:0.45426619052886963 lr:0.00017099999999999998 gpu_resources:16812465152
Step 57 | loss:0.5969115495681763 lr:0.00017099999999999998 gpu_resources:16741623808
Step 57 | loss:0.6304920315742493 lr:0.00017099999999999998 gpu_resources:16564448768
Step 57 | loss:0.6359843015670776 lr:0.00017099999999999998 gpu_resources:16506485760
Step 57 | loss:0.6379539966583252 lr:0.00017099999999999998 gpu_resources:16761743360
Step 57 | loss:0.5595296025276184 lr:0.00017099999999999998 gpu_resources:16691533312
Step 57 | loss:0.7760407328605652 lr:0.00017099999999999998 gpu_resources:16693155840
Step 57 | loss:0.5562533736228943 lr:0.00017099999999999998 gpu_resources:16618680832
Step 57 | loss:0.5147347450256348 lr:0.00017099999999999998 gpu_resources:16589979648
Step 57 | loss:0.5218299627304077 lr:0.00017099999999999998 gpu_resources:16689017344
Step 57 | loss:0.5737487077713013 lr:0.00017099999999999998 gpu_resources:16781130752
Step 57 | loss:0.4862367808818817 lr:0.00017099999999999998 gpu_resources:16743970816
Step 57 | loss:0.5801105499267578 lr:0.00017099999999999998 gpu_resources:16723027968
Step 57 | loss:0.8461929559707642 lr:0.00017099999999999998 gpu_resources:16589979648
Step 57 | loss:0.5654798150062561 lr:0.00017099999999999998 gpu_resources:16825205760
Step 57 | loss:0.6164268851280212 lr:0.00017099999999999998 gpu_resources:16753358848
Step 57 | loss:0.5807493925094604 lr:0.00017099999999999998 gpu_resources:16838855680
Step 57 | loss:0.748702883720398 lr:0.00017099999999999998 gpu_resources:16718432256
Step 57 | loss:0.5393351912498474 lr:0.00017099999999999998 gpu_resources:16611181056
Step 57 | loss:0.5411941409111023 lr:0.00017099999999999998 gpu_resources:16741623808
Step 57 | loss:0.6905468106269836 lr:0.00017099999999999998 gpu_resources:16746317824
Step 57 | loss:0.5114613175392151 lr:0.00017099999999999998 gpu_resources:16640229888
Step 57 | loss:0.4259090721607208 lr:0.00017099999999999998 gpu_resources:16714131456
Step 57 | loss:0.6772774457931519 lr:0.00017099999999999998 gpu_resources:16776403968
Step 57 | loss:0.4478338360786438 lr:0.00017099999999999998 gpu_resources:16825107456
Step 57 | loss:0.625824511051178 lr:0.00017099999999999998 gpu_resources:16817060864
Step 57 | loss:0.6241714358329773 lr:0.00017099999999999998 gpu_resources:16838855680
Step 57 | loss:0.680005669593811 lr:0.00017099999999999998 gpu_resources:16794082304
Step 57 | loss:0.7028133273124695 lr:0.00017099999999999998 gpu_resources:16785046528
Step 57 | loss:0.8333584666252136 lr:0.00017099999999999998 gpu_resources:16746317824
Step 57 | loss:0.6699095964431763 lr:0.00017099999999999998 gpu_resources:16756672512
Step 57 | loss:0.5477848052978516 lr:0.00017099999999999998 gpu_resources:16799292416
Step 57 | loss:0.5478730201721191 lr:0.00017099999999999998 gpu_resources:16603025920
Step 57 | loss:0.5083885192871094 lr:0.00017099999999999998 gpu_resources:16838855680
Step 57 | loss:0.634321391582489 lr:0.00017099999999999998 gpu_resources:16714426368
Step 57 | loss:0.6679639220237732 lr:0.00017099999999999998 gpu_resources:16767900672
Step 57 | loss:0.4340967833995819 lr:0.00017099999999999998 gpu_resources:16791784448
Step 57 | loss:0.6776544451713562 lr:0.00017099999999999998 gpu_resources:16838906880
Step 57 | loss:0.7475465536117554 lr:0.00017099999999999998 gpu_resources:16759691264
Step 57 | loss:0.6953074932098389 lr:0.00017099999999999998 gpu_resources:16645478912
Step 57 | loss:0.5752964019775391 lr:0.00017099999999999998 gpu_resources:16781130752
Step 58 | loss:0.6682553291320801 lr:0.00017399999999999997 gpu_resources:16633414144
Step 58 | loss:0.8369855284690857 lr:0.00017399999999999997 gpu_resources:16769952768
Step 58 | loss:0.6567569375038147 lr:0.00017399999999999997 gpu_resources:16833420288
Step 58 | loss:0.5951408743858337 lr:0.00017399999999999997 gpu_resources:16823491584
Step 58 | loss:0.5419208407402039 lr:0.00017399999999999997 gpu_resources:16803273728
Step 58 | loss:0.5180862545967102 lr:0.00017399999999999997 gpu_resources:16789142528
Step 58 | loss:0.5287888646125793 lr:0.00017399999999999997 gpu_resources:16753358848
Step 58 | loss:0.6180283427238464 lr:0.00017399999999999997 gpu_resources:16805571584
Step 58 | loss:0.6358605623245239 lr:0.00017399999999999997 gpu_resources:16660896256
Step 58 | loss:0.6873264908790588 lr:0.00017399999999999997 gpu_resources:16817060864
Step 58 | loss:0.720035970211029 lr:0.00017399999999999997 gpu_resources:16791456768
Step 58 | loss:0.556006669998169 lr:0.00017399999999999997 gpu_resources:16547216896
Step 58 | loss:0.6932098269462585 lr:0.00017399999999999997 gpu_resources:16727623680
Step 58 | loss:0.7310540080070496 lr:0.00017399999999999997 gpu_resources:16803273728
Step 58 | loss:0.5430920124053955 lr:0.00017399999999999997 gpu_resources:16838855680
Step 58 | loss:0.6993321776390076 lr:0.00017399999999999997 gpu_resources:16765848064
Step 58 | loss:0.4832617938518524 lr:0.00017399999999999997 gpu_resources:16732235776
Step 58 | loss:0.5666297674179077 lr:0.00017399999999999997 gpu_resources:16660578816
Step 58 | loss:0.6936318278312683 lr:0.00017399999999999997 gpu_resources:16833420288
Step 58 | loss:0.47141751646995544 lr:0.00017399999999999997 gpu_resources:16757639168
Step 58 | loss:0.7907704710960388 lr:0.00017399999999999997 gpu_resources:16838855680
Step 58 | loss:0.6785597801208496 lr:0.00017399999999999997 gpu_resources:16693155840
Step 58 | loss:0.6350314617156982 lr:0.00017399999999999997 gpu_resources:16623899136
Step 58 | loss:0.5402715802192688 lr:0.00017399999999999997 gpu_resources:16705595392
Step 58 | loss:0.5228886008262634 lr:0.00017399999999999997 gpu_resources:16705595392
Step 58 | loss:0.5273198485374451 lr:0.00017399999999999997 gpu_resources:16796380160
Step 58 | loss:0.7097794413566589 lr:0.00017399999999999997 gpu_resources:16803273728
Step 58 | loss:0.6793220043182373 lr:0.00017399999999999997 gpu_resources:16781130752
Step 58 | loss:0.6510035395622253 lr:0.00017399999999999997 gpu_resources:16838855680
Step 58 | loss:0.6869135499000549 lr:0.00017399999999999997 gpu_resources:16753358848
Step 58 | loss:0.6256383657455444 lr:0.00017399999999999997 gpu_resources:16716134400
Step 58 | loss:0.47636502981185913 lr:0.00017399999999999997 gpu_resources:16693155840
Step 58 | loss:0.5363032221794128 lr:0.00017399999999999997 gpu_resources:16579722752
Step 58 | loss:0.7386162877082825 lr:0.00017399999999999997 gpu_resources:16817560576
Step 58 | loss:0.5291726589202881 lr:0.00017399999999999997 gpu_resources:16710486016
Step 58 | loss:0.47516095638275146 lr:0.00017399999999999997 gpu_resources:16727623680
Step 58 | loss:0.7178934812545776 lr:0.00017399999999999997 gpu_resources:16734582784
Step 58 | loss:0.358714759349823 lr:0.00017399999999999997 gpu_resources:16822098944
Step 58 | loss:0.549580454826355 lr:0.00017399999999999997 gpu_resources:16810167296
Step 58 | loss:0.8868576288223267 lr:0.00017399999999999997 gpu_resources:16768623616
Step 58 | loss:0.5673344135284424 lr:0.00017399999999999997 gpu_resources:16825107456
Step 58 | loss:0.7364706993103027 lr:0.00017399999999999997 gpu_resources:16479905792
Step 58 | loss:0.4122585952281952 lr:0.00017399999999999997 gpu_resources:16627511808
Step 58 | loss:0.5860224366188049 lr:0.00017399999999999997 gpu_resources:16769952768
Step 58 | loss:0.542482852935791 lr:0.00017399999999999997 gpu_resources:16543223296
Step 58 | loss:0.608725905418396 lr:0.00017399999999999997 gpu_resources:16514313728
Step 58 | loss:0.477418452501297 lr:0.00017399999999999997 gpu_resources:16748664832
Step 58 | loss:0.8476219773292542 lr:0.00017399999999999997 gpu_resources:16838855680
Step 58 | loss:0.547818660736084 lr:0.00017399999999999997 gpu_resources:16805571584
Step 58 | loss:0.4923262894153595 lr:0.00017399999999999997 gpu_resources:16774040576
Step 58 | loss:0.7334954738616943 lr:0.00017399999999999997 gpu_resources:16716265472
Step 58 | loss:0.528194010257721 lr:0.00017399999999999997 gpu_resources:16495798272
Step 58 | loss:0.5563806295394897 lr:0.00017399999999999997 gpu_resources:16776403968
Step 58 | loss:0.7818122506141663 lr:0.00017399999999999997 gpu_resources:16736929792
Step 58 | loss:0.877710223197937 lr:0.00017399999999999997 gpu_resources:16652947968
Step 58 | loss:0.5926786065101624 lr:0.00017399999999999997 gpu_resources:16627511808
Step 58 | loss:0.6713143587112427 lr:0.00017399999999999997 gpu_resources:16827563008
